Datetime,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,Weekday,Station,Latitude,Longitude
2004-11-20 03:00:00,20/11/2004,03:00:00,2.4998540389990866,698.0,271.2739862685417,2.361476397322377,614.0,187.6771142282664,1286.0,102.20498063551416,718.0,591.0,10.4,19.2,0.242,2004,11,20,3,5,Naples,40.8518,14.2681
2004-11-20 04:00:00,20/11/2004,04:00:00,1.5013401171997387,714.0,281.4440642676603,2.2218228457439304,605.0,151.88307700317637,1278.0,96.01017976018727,738.0,594.0,9.7,22.5,0.2698,2004,11,20,4,5,Naples,40.8518,14.2681
2004-11-20 05:00:00,20/11/2004,05:00:00,0.6292751293036193,692.0,269.09784979901826,1.4999006892603965,546.0,95.55563148938485,1347.0,72.79517484759205,697.0,500.0,9.0,23.1,0.2648,2004,11,20,5,5,Naples,40.8518,14.2681
2004-11-20 06:00:00,20/11/2004,06:00:00,0.6745228244241283,729.0,274.56352522074087,2.8048398573661357,639.0,181.17364353651982,1234.0,99.5103070083909,773.0,628.0,8.7,24.7,0.2785,2004,11,20,6,5,Naples,40.8518,14.2681
2004-11-20 07:00:00,20/11/2004,07:00:00,1.249036502566956,880.0,281.5197585626316,6.22729460598752,812.0,285.84539277152896,928.0,134.19115771955225,954.0,1040.0,6.9,39.4,0.3948,2004,11,20,7,5,Naples,40.8518,14.2681
2004-11-20 08:00:00,20/11/2004,08:00:00,2.0440215754572746,974.0,273.63703202057604,11.600607648626857,1019.0,404.6770041679732,769.0,168.75042681399907,1122.0,1159.0,6.3,44.8,0.431,2004,11,20,8,5,Naples,40.8518,14.2681
2004-11-20 09:00:00,20/11/2004,09:00:00,2.76348519962901,1086.0,270.9483656155544,15.556649072936192,1157.0,599.4051566885161,674.0,217.51837308089657,1237.0,1330.0,7.2,43.2,0.4417,2004,11,20,9,5,Naples,40.8518,14.2681
2004-11-20 10:00:00,20/11/2004,10:00:00,2.83106905330334,1087.0,285.46261255977464,17.54519213772327,1213.0,692.2145153812296,668.0,234.10587324665127,1216.0,1402.0,11.9,27.9,0.3882,2004,11,20,10,5,Naples,40.8518,14.2681
2004-11-20 11:00:00,20/11/2004,11:00:00,2.208471622263855,933.0,287.7388201269368,10.118310409200516,990.0,564.2935746617434,849.0,188.49983423054286,956.0,1104.0,14.8,17.9,0.2977,2004,11,20,11,5,Naples,40.8518,14.2681
2004-11-20 12:00:00,20/11/2004,12:00:00,1.5261014491134484,852.0,284.59233255505484,8.631079819418723,919.0,354.4925234170701,967.0,148.70891600167192,831.0,855.0,14.8,14.3,0.2397,2004,11,20,12,5,Naples,40.8518,14.2681
2004-11-20 13:00:00,20/11/2004,13:00:00,1.513650866593418,882.0,287.0121342219752,10.5408755157439,993.0,306.918193767345,902.0,141.53269219236697,941.0,862.0,14.7,15.5,0.2586,2004,11,20,13,5,Naples,40.8518,14.2681
2004-11-20 14:00:00,20/11/2004,14:00:00,1.8235029362571489,888.0,266.2523699427264,10.818667966584412,1009.0,346.30623815765364,866.0,132.44866730857686,937.0,973.0,14.7,16.6,0.2756,2004,11,20,14,5,Naples,40.8518,14.2681
2004-11-20 15:00:00,20/11/2004,15:00:00,1.4657176070595237,878.0,282.153608047494,10.18775975828013,1000.0,293.75255254258116,880.0,143.6628488480234,942.0,936.0,14.8,15.6,0.2615,2004,11,20,15,5,Naples,40.8518,14.2681
2004-11-20 16:00:00,20/11/2004,16:00:00,1.7203284261179286,892.0,269.2222440364952,11.022691612730151,1018.0,390.67141895285124,879.0,153.48967349174498,931.0,1009.0,15.3,14.3,0.2462,2004,11,20,16,5,Naples,40.8518,14.2681
2004-11-20 17:00:00,20/11/2004,17:00:00,3.5688820985866965,1117.0,278.1895342669374,21.317880172891897,1327.0,613.5166866471843,692.0,204.140631020676,1302.0,1475.0,13.5,19.5,0.3003,2004,11,20,17,5,Naples,40.8518,14.2681
2004-11-20 18:00:00,20/11/2004,18:00:00,4.579851151151131,1252.0,286.4988237578567,21.62316362206627,1359.0,868.8971111782852,604.0,244.24511373288004,1380.0,1765.0,11.1,31.8,0.4187,2004,11,20,18,5,Naples,40.8518,14.2681
2004-11-20 19:00:00,20/11/2004,19:00:00,1.5863399095316253,1012.0,269.8461738731331,10.779028523641575,999.0,421.3925344848177,785.0,163.3559005681619,1057.0,1329.0,10.2,33.4,0.4143,2004,11,20,19,5,Naples,40.8518,14.2681
2004-11-20 20:00:00,20/11/2004,20:00:00,1.1813931396536055,1025.0,279.69289601088605,8.641156239704273,916.0,288.9702870720108,832.0,146.06840892990775,1018.0,1262.0,9.5,35.9,0.4273,2004,11,20,20,5,Naples,40.8518,14.2681
2004-11-20 21:00:00,20/11/2004,21:00:00,1.2104032142274905,1033.0,266.4988158113995,7.550093334854516,881.0,326.67545335613886,855.0,166.39887434753186,999.0,1230.0,8.0,39.8,0.4286,2004,11,20,21,5,Naples,40.8518,14.2681
2004-11-20 22:00:00,20/11/2004,22:00:00,0.9388898226610999,1008.0,264.54933153516475,6.830483937106568,861.0,259.840052006793,858.0,146.49606641123162,991.0,1229.0,6.6,44.1,0.4333,2004,11,20,22,5,Naples,40.8518,14.2681
2004-11-20 23:00:00,20/11/2004,23:00:00,0.7174824749419247,992.0,261.5663046076905,7.108687932793813,867.0,259.28002224416645,876.0,135.86814237283633,997.0,1196.0,6.1,45.2,0.4295,2004,11,20,23,5,Naples,40.8518,14.2681
2004-11-21 00:00:00,21/11/2004,00:00:00,2.4198749086545748,1187.0,277.5708741828537,13.516425320967022,1114.0,550.9019892639039,700.0,219.3092378804475,1193.0,1433.0,5.2,50.8,0.452,2004,11,21,0,6,Naples,40.8518,14.2681
2004-11-21 01:00:00,21/11/2004,01:00:00,1.4363404350025868,1065.0,261.73515127649307,9.913098894421864,968.0,448.18440601667106,808.0,190.40809354422146,1059.0,1249.0,4.9,53.0,0.4629,2004,11,21,1,6,Naples,40.8518,14.2681
2004-11-21 02:00:00,21/11/2004,02:00:00,0.5080500111636383,889.0,284.1704765525283,4.853819460780479,760.0,200.1152154242925,968.0,118.88353368628975,919.0,983.0,5.3,48.7,0.4364,2004,11,21,2,6,Naples,40.8518,14.2681
2004-11-21 03:00:00,21/11/2004,03:00:00,0.29645024091017824,901.0,280.0567907104844,5.143131269463031,767.0,179.34845549026136,961.0,107.48247304122725,944.0,965.0,4.2,53.6,0.4454,2004,11,21,3,6,Naples,40.8518,14.2681
2004-11-21 04:00:00,21/11/2004,04:00:00,0.489353775537614,875.0,277.2082051773499,5.819504287652631,795.0,167.94330618067613,928.0,104.42043994269676,965.0,932.0,3.1,56.3,0.4368,2004,11,21,4,6,Naples,40.8518,14.2681
2004-11-21 05:00:00,21/11/2004,05:00:00,0.10258776563715331,808.0,285.43430979679835,2.833909026577212,636.0,103.20227080226705,1120.0,71.63045034990786,862.0,770.0,4.1,52.2,0.4338,2004,11,21,5,6,Naples,40.8518,14.2681
2004-11-21 06:00:00,21/11/2004,06:00:00,0.20031060963068317,858.0,284.2975451996923,2.5879526519837666,633.0,93.92352112809002,1136.0,71.43998863231322,878.0,788.0,3.5,55.9,0.4431,2004,11,21,6,6,Naples,40.8518,14.2681
2004-11-21 07:00:00,21/11/2004,07:00:00,0.20595187626517802,819.0,287.8184789488785,3.476849052327778,690.0,131.85116336107075,1051.0,81.96240241106989,907.0,819.0,1.8,61.7,0.4376,2004,11,21,7,6,Naples,40.8518,14.2681
2004-11-21 08:00:00,21/11/2004,08:00:00,0.19138418609161895,862.0,281.60374458509716,4.6902327772011825,757.0,219.93891312961748,983.0,116.41551596062887,938.0,879.0,1.3,65.3,0.4457,2004,11,21,8,6,Naples,40.8518,14.2681
2004-11-21 09:00:00,21/11/2004,09:00:00,0.5168153641893448,877.0,261.9015864772203,5.3529633343084715,793.0,251.04797270296268,944.0,131.37737794101346,951.0,924.0,3.2,57.0,0.4434,2004,11,21,9,6,Naples,40.8518,14.2681
2004-11-21 10:00:00,21/11/2004,10:00:00,0.41514338374836585,941.0,280.611417968818,6.691984430162961,832.0,234.33195700692886,914.0,127.52179751311866,970.0,964.0,7.2,42.8,0.4356,2004,11,21,10,6,Naples,40.8518,14.2681
2004-11-21 11:00:00,21/11/2004,11:00:00,0.7698933545618137,983.0,287.8208452142519,6.680511448909101,846.0,294.24506754815553,871.0,142.3584961805786,996.0,1055.0,10.3,34.2,0.4291,2004,11,21,11,6,Naples,40.8518,14.2681
2004-11-21 12:00:00,21/11/2004,12:00:00,1.5231639757103115,1067.0,282.5567276470358,10.358268670429982,981.0,421.3225507683312,755.0,181.57187030125698,1104.0,1383.0,10.9,33.8,0.4393,2004,11,21,12,6,Naples,40.8518,14.2681
2004-11-21 13:00:00,21/11/2004,13:00:00,1.8274963467374354,1100.0,272.3972269220728,11.42211874460437,1022.0,509.90054883788474,752.0,188.23417763391927,1101.0,1367.0,12.2,30.0,0.4245,2004,11,21,13,6,Naples,40.8518,14.2681
2004-11-21 14:00:00,21/11/2004,14:00:00,1.1200025135415004,958.0,286.7017837760401,8.513060772569892,928.0,343.9791540486379,841.0,180.94152102860292,986.0,1120.0,13.3,24.3,0.3686,2004,11,21,14,6,Naples,40.8518,14.2681
2004-11-21 15:00:00,21/11/2004,15:00:00,0.3070413208410216,866.0,275.67030232163864,4.787458219024109,763.0,160.8465234237113,1018.0,103.81114462221521,859.0,775.0,15.2,18.7,0.3214,2004,11,21,15,6,Naples,40.8518,14.2681
2004-11-21 16:00:00,21/11/2004,16:00:00,0.9175004471430106,1018.0,270.36425867453625,8.156771258811954,907.0,286.2553307485336,889.0,128.68115589766808,981.0,1150.0,14.9,21.7,0.3646,2004,11,21,16,6,Naples,40.8518,14.2681
2004-11-21 17:00:00,21/11/2004,17:00:00,2.1793207494841838,1175.0,265.65906348297483,12.433288894736018,1074.0,524.9994185801171,748.0,177.93012829453698,1134.0,1528.0,13.1,25.4,0.3814,2004,11,21,17,6,Naples,40.8518,14.2681
2004-11-21 18:00:00,21/11/2004,18:00:00,2.319688619219984,1197.0,276.3133047913391,10.644913146940892,1012.0,594.6850723757608,717.0,182.11135139350492,1103.0,1655.0,11.7,32.7,0.4472,2004,11,21,18,6,Naples,40.8518,14.2681
2004-11-21 19:00:00,21/11/2004,19:00:00,1.6677350844580354,1110.0,279.306060861873,7.271342449315518,872.0,317.52290306951056,822.0,157.4888013780201,971.0,1393.0,10.1,34.4,0.4249,2004,11,21,19,6,Naples,40.8518,14.2681
2004-11-21 20:00:00,21/11/2004,20:00:00,1.10045190022744,1060.0,271.9885731703559,6.007356079791819,825.0,264.1515240777886,854.0,153.22818560914376,967.0,1338.0,9.8,36.0,0.4364,2004,11,21,20,6,Naples,40.8518,14.2681
2004-11-21 21:00:00,21/11/2004,21:00:00,1.2534092655798426,1136.0,273.7721205958131,7.563721894328763,885.0,364.86443758009966,806.0,169.05947782396922,1006.0,1403.0,7.1,43.2,0.436,2004,11,21,21,6,Naples,40.8518,14.2681
2004-11-21 22:00:00,21/11/2004,22:00:00,0.8089858022436771,1049.0,275.6090001126567,7.370145621759567,864.0,255.49218584316785,818.0,150.32865947407385,1010.0,1327.0,5.9,47.8,0.4459,2004,11,21,22,6,Naples,40.8518,14.2681
2004-11-21 23:00:00,21/11/2004,23:00:00,0.993283263119159,1053.0,274.8106051858502,6.700877893561629,859.0,415.59244228681206,810.0,184.9771397544377,1008.0,1346.0,5.3,50.5,0.453,2004,11,21,23,6,Naples,40.8518,14.2681
2004-11-22 00:00:00,22/11/2004,00:00:00,0.3025820367732562,970.0,272.303516156774,5.055030685483166,763.0,166.6207986428558,917.0,112.57579043161645,930.0,1132.0,5.6,48.0,0.4412,2004,11,22,0,0,Naples,40.8518,14.2681
2004-11-22 01:00:00,22/11/2004,01:00:00,0.9819234774033697,1049.0,286.7298536935006,7.98552815634316,907.0,300.9219258020002,795.0,147.31285487896938,1038.0,1209.0,3.9,55.9,0.4568,2004,11,22,1,0,Naples,40.8518,14.2681
2004-11-22 02:00:00,22/11/2004,02:00:00,0.38112935124863045,919.0,279.5934250694359,4.939896105821578,761.0,213.2971476163394,911.0,116.87679871305767,942.0,1044.0,3.3,58.0,0.4551,2004,11,22,2,0,Naples,40.8518,14.2681
2004-11-22 03:00:00,22/11/2004,03:00:00,0.09605814351146794,870.0,283.1404249589851,3.395289684712068,684.0,151.62419907495294,997.0,99.19074007433873,895.0,936.0,3.7,56.3,0.4544,2004,11,22,3,0,Naples,40.8518,14.2681
2004-11-22 04:00:00,22/11/2004,04:00:00,0.10254607593976138,814.0,272.40857824276407,2.0358467999454337,587.0,84.40531053728338,1146.0,70.92325276681949,876.0,840.0,4.2,54.8,0.4571,2004,11,22,4,0,Naples,40.8518,14.2681
2004-11-22 05:00:00,22/11/2004,05:00:00,0.1038834344290917,820.0,278.6922810926993,2.2884201069286623,604.0,111.86732300760282,1127.0,77.85830391255715,874.0,847.0,2.6,60.8,0.4544,2004,11,22,5,0,Naples,40.8518,14.2681
2004-11-22 06:00:00,22/11/2004,06:00:00,0.09737956745999472,897.0,276.3227986555208,4.290562357285977,722.0,210.20314777270573,987.0,106.48126898767018,953.0,959.0,3.7,57.9,0.4651,2004,11,22,6,0,Naples,40.8518,14.2681
2004-11-22 07:00:00,22/11/2004,07:00:00,0.3800427751892627,988.0,262.47505638802306,6.540761613255539,850.0,331.16459409492325,861.0,142.05909924515382,1030.0,1133.0,4.5,54.8,0.466,2004,11,22,7,0,Naples,40.8518,14.2681
2004-11-22 08:00:00,22/11/2004,08:00:00,2.312435301690108,1242.0,263.8385300323942,15.841419072905024,1185.0,711.3581828180754,625.0,231.4589867636048,1297.0,1511.0,4.9,55.8,0.4882,2004,11,22,8,0,Naples,40.8518,14.2681
2004-11-22 09:00:00,22/11/2004,09:00:00,3.090792734279624,1493.0,268.8295460026358,51.967262759585324,1981.0,809.2098737796371,448.0,222.2990303430147,1567.0,2346.0,5.4,55.1,0.497,2004,11,22,9,0,Naples,40.8518,14.2681
2004-11-22 10:00:00,22/11/2004,10:00:00,3.1102512728366527,1394.0,281.54799656713845,64.26173378668452,2214.0,778.2259902800863,411.0,226.44597468449368,1629.0,2311.0,6.2,51.8,0.4952,2004,11,22,10,0,Naples,40.8518,14.2681
2004-11-22 11:00:00,22/11/2004,11:00:00,2.8045646070058896,1252.0,286.916517610742,24.198486454223673,1439.0,916.2160648877787,559.0,231.86882666428093,1383.0,1798.0,6.8,49.8,0.4959,2004,11,22,11,0,Naples,40.8518,14.2681
2004-11-22 12:00:00,22/11/2004,12:00:00,2.2008475375761933,1255.0,284.63845830521876,19.791294290850754,1301.0,755.2243538657394,571.0,216.3578041299438,1355.0,1750.0,7.3,50.6,0.5184,2004,11,22,12,0,Naples,40.8518,14.2681
2004-11-22 13:00:00,22/11/2004,13:00:00,3.0304436298951165,1360.0,272.6327594739973,23.26107414191455,1392.0,900.6053874181473,490.0,236.54657408224966,1458.0,1863.0,7.8,49.0,0.5191,2004,11,22,13,0,Naples,40.8518,14.2681
2004-11-22 14:00:00,22/11/2004,14:00:00,3.7518521978165746,1369.0,284.1443752358405,25.408637446276032,1434.0,978.5103527193671,489.0,233.74196612019452,1539.0,1883.0,8.0,49.2,0.5282,2004,11,22,14,0,Naples,40.8518,14.2681
2004-11-22 15:00:00,22/11/2004,15:00:00,3.1835427300476113,1361.0,286.22618646450763,22.476079484143177,1347.0,1027.193959213387,518.0,248.2544911462481,1456.0,1851.0,8.3,49.3,0.5414,2004,11,22,15,0,Naples,40.8518,14.2681
2004-11-22 16:00:00,22/11/2004,16:00:00,3.4230178031510583,1411.0,261.86890659424154,22.016604710013436,1371.0,1076.4450051645208,500.0,226.8457243928558,1484.0,1919.0,8.5,49.6,0.5517,2004,11,22,16,0,Naples,40.8518,14.2681
2004-11-22 17:00:00,22/11/2004,17:00:00,3.838764940884558,1509.0,273.20535032919963,24.93533811379104,1439.0,1074.344949899433,459.0,207.36582683854968,1577.0,2078.0,8.5,52.6,0.5856,2004,11,22,17,0,Naples,40.8518,14.2681
2004-11-22 18:00:00,22/11/2004,18:00:00,6.442471014682304,1738.0,273.6818238024345,36.818251925503844,1735.0,1246.6232185632275,365.0,251.3943021378658,1917.0,2434.0,8.9,53.4,0.6117,2004,11,22,18,0,Naples,40.8518,14.2681
2004-11-22 19:00:00,22/11/2004,19:00:00,6.8809618442988745,1766.0,263.68975493971493,36.248819016569236,1720.0,1354.922547544156,361.0,245.72892546497056,1881.0,2515.0,9.1,53.8,0.6216,2004,11,22,19,0,Naples,40.8518,14.2681
2004-11-22 20:00:00,22/11/2004,20:00:00,6.232370072025671,1706.0,288.4501284962709,34.41649171565636,1641.0,1278.4335922240043,381.0,234.22223904051037,1778.0,2522.0,8.9,54.2,0.6183,2004,11,22,20,0,Naples,40.8518,14.2681
2004-11-22 21:00:00,22/11/2004,21:00:00,3.340595347432726,1472.0,265.98051084013844,21.56794750379165,1361.0,852.528046823718,462.0,188.46432344588666,1455.0,2334.0,8.5,54.2,0.6054,2004,11,22,21,0,Naples,40.8518,14.2681
2004-11-22 22:00:00,22/11/2004,22:00:00,2.282770381098143,1392.0,288.2834891131237,16.471671482809313,1206.0,678.6606736145425,521.0,171.8265348809944,1347.0,2199.0,8.5,57.8,0.6432,2004,11,22,22,0,Naples,40.8518,14.2681
2004-11-22 23:00:00,22/11/2004,23:00:00,1.6248653738985832,1335.0,277.2742372880137,13.491046140167851,1112.0,454.9028049048892,570.0,132.75031512779333,1331.0,1861.0,7.7,71.1,0.7503,2004,11,22,23,0,Naples,40.8518,14.2681
2004-11-23 00:00:00,23/11/2004,00:00:00,1.262935963536249,1285.0,280.36436537392785,11.801603638903204,1037.0,369.02312312977153,610.0,125.89549825000054,1277.0,1751.0,7.9,72.5,0.7766,2004,11,23,0,1,Naples,40.8518,14.2681
2004-11-23 01:00:00,23/11/2004,01:00:00,1.1250966032170537,1267.0,269.7410893010187,11.050346519100696,1008.0,359.5413718022694,628.0,113.55138425711435,1264.0,1652.0,8.0,75.3,0.8079,2004,11,23,1,1,Naples,40.8518,14.2681
2004-11-23 02:00:00,23/11/2004,02:00:00,0.7601835837168073,1176.0,287.33665773719923,8.610496309927129,930.0,278.19371421941685,679.0,113.34228110436709,1216.0,1455.0,8.0,76.2,0.8217,2004,11,23,2,1,Naples,40.8518,14.2681
2004-11-23 03:00:00,23/11/2004,03:00:00,0.31305956988211103,1079.0,286.7655395630936,5.722912606509258,812.0,261.2157877039261,782.0,101.98493446749984,1158.0,1158.0,7.8,81.3,0.8631,2004,11,23,3,1,Naples,40.8518,14.2681
2004-11-23 04:00:00,23/11/2004,04:00:00,0.7706661170230599,1084.0,279.7697312086929,6.006295877708149,816.0,226.91856958189265,776.0,94.10084864570615,1165.0,1126.0,7.9,81.8,0.8759,2004,11,23,4,1,Naples,40.8518,14.2681
2004-11-23 05:00:00,23/11/2004,05:00:00,1.3108826061875225,1091.0,281.02349870808257,6.286294695261844,829.0,227.73363259938,755.0,91.49181428459991,1177.0,1126.0,8.2,81.4,0.888,2004,11,23,5,1,Naples,40.8518,14.2681
2004-11-23 06:00:00,23/11/2004,06:00:00,1.3699094836437555,1126.0,270.8089427243366,7.799063554271155,886.0,300.6664222284836,713.0,96.44782568261012,1225.0,1158.0,8.5,81.1,0.8989,2004,11,23,6,1,Naples,40.8518,14.2681
2004-11-23 07:00:00,23/11/2004,07:00:00,2.023290650098334,1210.0,286.597830226234,9.79723665021637,978.0,525.6439765496798,666.0,115.72544399390527,1332.0,1237.0,8.9,79.3,0.9088,2004,11,23,7,1,Naples,40.8518,14.2681
2004-11-23 08:00:00,23/11/2004,08:00:00,4.304387765792471,1565.0,270.3923692542519,24.468757116337038,1405.0,885.7245664611594,488.0,140.96802914192872,1830.0,1696.0,9.5,77.9,0.9278,2004,11,23,8,1,Naples,40.8518,14.2681
2004-11-23 09:00:00,23/11/2004,09:00:00,5.807133450876945,1578.0,265.6020504285656,28.600339022090385,1494.0,1017.6454270517381,448.0,154.31675268068489,1854.0,1800.0,9.9,77.6,0.9488,2004,11,23,9,1,Naples,40.8518,14.2681
2004-11-23 10:00:00,23/11/2004,10:00:00,6.456075963234222,1702.0,286.5180881337735,30.21825042864587,1585.0,1143.0355630416166,422.0,191.72475199105074,1960.0,1967.0,10.7,76.2,0.9798,2004,11,23,10,1,Naples,40.8518,14.2681
2004-11-23 11:00:00,23/11/2004,11:00:00,5.096328216244209,1552.0,285.03884705230007,24.663285650629476,1406.0,1017.2316767152191,478.0,176.0556648553142,1749.0,1862.0,11.8,72.2,0.9948,2004,11,23,11,1,Naples,40.8518,14.2681
2004-11-23 12:00:00,23/11/2004,12:00:00,5.168339459133159,1590.0,272.7507351673123,27.329546471689092,1466.0,1032.0798364145899,448.0,206.80426963756278,1831.0,2003.0,13.3,66.9,1.0163,2004,11,23,12,1,Naples,40.8518,14.2681
2004-11-23 13:00:00,23/11/2004,13:00:00,5.168206440168932,1640.0,273.85579703357894,27.28500768335162,1480.0,946.9532822577352,432.0,193.88592134309303,1865.0,2041.0,13.8,67.0,1.0513,2004,11,23,13,1,Naples,40.8518,14.2681
2004-11-23 14:00:00,23/11/2004,14:00:00,7.247116495733268,1769.0,279.51704586565165,33.02907209409862,1624.0,1244.2342546875702,396.0,223.0978531493421,2041.0,2202.0,13.9,67.6,1.0666,2004,11,23,14,1,Naples,40.8518,14.2681
2004-11-23 15:00:00,23/11/2004,15:00:00,5.350089503051789,1581.0,261.51167462650386,25.058125340891145,1442.0,922.5384554127929,435.0,197.5380595685252,1839.0,1966.0,14.2,66.8,1.073,2004,11,23,15,1,Naples,40.8518,14.2681
2004-11-23 16:00:00,23/11/2004,16:00:00,5.057734842222644,1658.0,286.94059933843874,28.376977959926656,1482.0,931.520503847199,419.0,181.1713007866354,1893.0,2030.0,14.2,67.8,1.0879,2004,11,23,16,1,Naples,40.8518,14.2681
2004-11-23 17:00:00,23/11/2004,17:00:00,7.136554867020612,1821.0,281.43701947077864,36.45635001222741,1673.0,1254.699383706824,371.0,213.49269631327863,2119.0,2201.0,13.6,71.0,1.1018,2004,11,23,17,1,Naples,40.8518,14.2681
2004-11-23 18:00:00,23/11/2004,18:00:00,10.708813582909986,1982.0,271.993560127826,50.51966679114023,1959.0,1354.988913926673,322.0,232.19024899395612,2536.0,2386.0,13.2,72.6,1.0936,2004,11,23,18,1,Naples,40.8518,14.2681
2004-11-23 19:00:00,23/11/2004,19:00:00,12.377639401762794,2008.0,279.67792675806123,50.74065241819441,1980.0,1416.4739009568227,325.0,210.96408793470593,2562.0,2342.0,12.4,74.7,1.0741,2004,11,23,19,1,Naples,40.8518,14.2681
2004-11-23 20:00:00,23/11/2004,20:00:00,11.025627153484987,1918.0,285.5573658244319,51.258631966259216,1958.0,1310.631558085492,335.0,183.78728012895425,2477.0,2237.0,11.5,76.2,1.0324,2004,11,23,20,1,Naples,40.8518,14.2681
2004-11-23 21:00:00,23/11/2004,21:00:00,8.191537385570244,1693.0,273.4386943421924,31.345130070365844,1590.0,1200.070537736216,412.0,174.09574337876822,1949.0,2025.0,10.4,79.3,0.9993,2004,11,23,21,1,Naples,40.8518,14.2681
2004-11-23 22:00:00,23/11/2004,22:00:00,4.743868431794124,1495.0,278.86255381854767,22.50797355172018,1345.0,885.3245299020704,467.0,144.7164836828931,1649.0,1853.0,10.0,82.5,1.015,2004,11,23,22,1,Naples,40.8518,14.2681
2004-11-23 23:00:00,23/11/2004,23:00:00,3.9675538505931254,1449.0,286.09977690010265,19.631671299187044,1291.0,746.1514214919013,482.0,132.41802677069052,1580.0,1817.0,10.0,82.6,1.0163,2004,11,23,23,1,Naples,40.8518,14.2681
2004-11-24 00:00:00,24/11/2004,00:00:00,4.023813700145771,1439.0,271.97514479937865,17.835192364930617,1257.0,735.7363519682183,494.0,132.503360192571,1571.0,1704.0,10.1,83.5,1.0296,2004,11,24,0,2,Naples,40.8518,14.2681
2004-11-24 01:00:00,24/11/2004,01:00:00,2.933716641002083,1270.0,275.4138326326094,13.593801061903713,1098.0,560.080277949243,572.0,126.42506751056486,1420.0,1463.0,10.0,83.6,1.0235,2004,11,24,1,2,Naples,40.8518,14.2681
2004-11-24 02:00:00,24/11/2004,02:00:00,2.1873793158560986,1163.0,282.29733585262454,9.925917195372008,980.0,480.83662920403253,654.0,104.88143261755233,1327.0,1299.0,10.4,80.8,1.0191,2004,11,24,2,2,Naples,40.8518,14.2681
2004-11-24 03:00:00,24/11/2004,03:00:00,1.7900168284985223,1130.0,273.5383389011408,8.167620992814433,915.0,377.84302049854654,697.0,89.22426715585486,1281.0,1205.0,10.6,80.3,1.0252,2004,11,24,3,2,Naples,40.8518,14.2681
2004-11-24 04:00:00,24/11/2004,04:00:00,1.3724288200379424,1023.0,284.25481755565306,5.492666247652293,781.0,282.4006760895593,809.0,78.5082428491382,1195.0,1019.0,10.6,78.8,1.008,2004,11,24,4,2,Naples,40.8518,14.2681
2004-11-24 05:00:00,24/11/2004,05:00:00,0.9941194287594968,931.0,268.8740294558393,3.247629053517762,679.0,143.8705128985319,947.0,66.4757751393147,1138.0,867.0,10.5,77.8,0.9839,2004,11,24,5,2,Naples,40.8518,14.2681
2004-11-24 06:00:00,24/11/2004,06:00:00,0.9564984608095921,953.0,274.95321965726873,4.112114194401847,717.0,184.11927688356397,907.0,64.46783068268078,1152.0,911.0,9.8,79.2,0.9567,2004,11,24,6,2,Naples,40.8518,14.2681
2004-11-24 07:00:00,24/11/2004,07:00:00,1.846076078014672,1108.0,269.0705176278053,8.699925547028757,927.0,386.9270813845195,718.0,83.25255747311478,1315.0,1106.0,9.5,80.3,0.9532,2004,11,24,7,2,Naples,40.8518,14.2681
2004-11-24 08:00:00,24/11/2004,08:00:00,3.8218600672574756,1414.0,276.2880187381782,19.149580566440353,1261.0,733.2832274790383,532.0,119.28019892875147,1644.0,1479.0,9.8,80.5,0.9724,2004,11,24,8,2,Naples,40.8518,14.2681
2004-11-24 09:00:00,24/11/2004,09:00:00,4.114413221149545,1423.0,269.35257501527303,21.976594550458056,1323.0,802.0735284710786,496.0,113.29095215385094,1727.0,1568.0,10.3,80.3,1.002,2004,11,24,9,2,Naples,40.8518,14.2681
2004-11-24 10:00:00,24/11/2004,10:00:00,3.7036778021558683,1352.0,272.0868598185161,18.572342069826192,1231.0,723.76028430682,538.0,108.89900113517668,1605.0,1530.0,11.1,77.2,1.0175,2004,11,24,10,2,Naples,40.8518,14.2681
2004-11-24 11:00:00,24/11/2004,11:00:00,3.2873850062115215,1303.0,274.28715345684907,15.05255628555392,1153.0,556.905109891955,575.0,113.07663601437737,1520.0,1582.0,13.3,68.8,1.0505,2004,11,24,11,2,Naples,40.8518,14.2681
2004-11-24 12:00:00,24/11/2004,12:00:00,2.0468400287488038,1103.0,286.34706530696917,8.460476477121613,931.0,410.5391505943899,711.0,168.80716344727637,1293.0,1235.0,15.1,58.3,0.9978,2004,11,24,12,2,Naples,40.8518,14.2681
2004-11-24 13:00:00,24/11/2004,13:00:00,2.0308414327173767,1138.0,263.23694839939566,9.767782957818973,967.0,330.28467921881577,695.0,102.16770854676741,1332.0,1195.0,15.6,56.2,0.9876,2004,11,24,13,2,Naples,40.8518,14.2681
2004-11-24 14:00:00,24/11/2004,14:00:00,2.9332401546008926,1278.0,265.5615678238414,14.51352422478541,1130.0,433.42435059188,580.0,127.22426041856335,1506.0,1471.0,15.4,59.6,1.0375,2004,11,24,14,2,Naples,40.8518,14.2681
