Datetime,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,Weekday,Station,Latitude,Longitude
2004-09-21 16:00:00,21/09/2004,16:00:00,3.3198732151401664,1252.0,268.5857009680076,17.69829834556149,1233.0,356.60110119664006,618.0,169.4927662113539,1759.0,1127.0,31.5,31.4,1.431,2004,9,21,16,1,太原,37.8706,112.5489
2004-09-21 17:00:00,21/09/2004,17:00:00,5.1282999295336165,1399.0,265.2913649954723,27.11122592038521,1468.0,484.863691089313,531.0,208.74092845266804,2072.0,1442.0,31.2,31.4,1.3987,2004,9,21,17,1,太原,37.8706,112.5489
2004-09-21 18:00:00,21/09/2004,18:00:00,5.853002476030243,1464.0,280.89081982066256,30.99169951762564,1559.0,571.0247716722671,485.0,203.49606296011103,2158.0,1639.0,28.5,37.2,1.4282,2004,9,21,18,1,太原,37.8706,112.5489
2004-09-21 19:00:00,21/09/2004,19:00:00,5.4638941038166555,1422.0,286.13750402396875,28.95549646876627,1520.0,505.21941379430706,494.0,202.50723259001907,2087.0,1624.0,26.7,42.3,1.4618,2004,9,21,19,1,太原,37.8706,112.5489
2004-09-21 20:00:00,21/09/2004,20:00:00,4.396699013179431,1308.0,281.29039334883856,20.432779848617454,1297.0,431.94480175751727,567.0,169.23888415459592,1899.0,1454.0,24.8,49.0,1.5092,2004,9,21,20,1,太原,37.8706,112.5489
2004-09-21 21:00:00,21/09/2004,21:00:00,2.3038879316676653,1137.0,275.3778624448299,11.802880942196117,1047.0,223.4776146121987,680.0,126.11402104656857,1620.0,1138.0,23.6,53.6,1.5374,2004,9,21,21,1,太原,37.8706,112.5489
2004-09-21 22:00:00,21/09/2004,22:00:00,1.4715295296378395,1040.0,281.6780914847821,8.495632986664349,903.0,150.3796238847059,782.0,91.24358039499906,1494.0,951.0,23.0,55.8,1.548,2004,9,21,22,1,太原,37.8706,112.5489
2004-09-21 23:00:00,21/09/2004,23:00:00,1.3260772338887636,1018.0,273.22487211565266,7.888977063499844,885.0,110.91919105264743,809.0,76.60952671740418,1491.0,864.0,22.1,58.4,1.5393,2004,9,21,23,1,太原,37.8706,112.5489
2004-09-22 00:00:00,22/09/2004,00:00:00,1.131651830993704,962.0,263.90615744597176,5.844107280363698,808.0,97.60218722928279,866.0,74.18759178671,1430.0,868.0,22.6,56.3,1.5233,2004,9,22,0,2,太原,37.8706,112.5489
2004-09-22 01:00:00,22/09/2004,01:00:00,1.0027370407143643,930.0,268.4512020815843,5.305630551665215,768.0,100.60704111533465,916.0,71.83527973100308,1409.0,825.0,21.0,61.3,1.5031,2004,9,22,1,2,太原,37.8706,112.5489
2004-09-22 02:00:00,22/09/2004,02:00:00,0.6121723253378162,812.0,261.5599546142958,2.380850349294907,613.0,55.80189433530335,1133.0,44.90747717091248,1302.0,626.0,23.0,54.0,1.501,2004,9,22,2,2,太原,37.8706,112.5489
2004-09-22 03:00:00,22/09/2004,03:00:00,0.478426379517937,826.0,281.420203901361,2.2824171803792805,612.0,54.30185940390283,1111.0,45.11403189617828,1304.0,605.0,19.8,65.3,1.4894,2004,9,22,3,2,太原,37.8706,112.5489
2004-09-22 04:00:00,22/09/2004,04:00:00,0.5852873301585498,878.0,280.8457257788101,3.9594308270565413,702.0,60.928569227927426,949.0,45.72646723339025,1373.0,822.0,18.3,70.8,1.4794,2004,9,22,4,2,太原,37.8706,112.5489
2004-09-22 05:00:00,22/09/2004,05:00:00,0.8027427249392116,922.0,263.04194322260787,4.750379468540422,764.0,156.04973389926008,892.0,70.6672029122062,1415.0,905.0,18.1,72.5,1.4876,2004,9,22,5,2,太原,37.8706,112.5489
2004-09-22 06:00:00,22/09/2004,06:00:00,1.5742536049524878,1047.0,286.95249405723683,9.795369446398094,965.0,265.42111358492923,737.0,75.71906956817769,1606.0,1075.0,18.3,71.0,1.4807,2004,9,22,6,2,太原,37.8706,112.5489
2004-09-22 07:00:00,22/09/2004,07:00:00,3.9193779975676595,1376.0,275.25040210277524,24.605041975353988,1452.0,520.4668459947593,521.0,106.46292842015488,2123.0,1541.0,18.5,68.9,1.4565,2004,9,22,7,2,太原,37.8706,112.5489
2004-09-22 08:00:00,22/09/2004,08:00:00,5.731510509517806,1514.0,277.26584726661144,32.874106386051764,1648.0,541.0192620988978,457.0,115.36269787449561,2400.0,1749.0,20.1,62.7,1.461,2004,9,22,8,2,太原,37.8706,112.5489
2004-09-22 09:00:00,22/09/2004,09:00:00,5.633124783699572,1494.0,273.93139802191007,29.80642979566674,1528.0,683.9135589695111,479.0,172.2234947349413,2201.0,1798.0,23.5,52.0,1.4833,2004,9,22,9,2,太原,37.8706,112.5489
2004-09-22 10:00:00,22/09/2004,10:00:00,3.57491354882485,1316.0,270.25630508304147,19.66773265409712,1298.0,531.4815452060515,562.0,179.62153445649932,1888.0,1584.0,26.8,42.7,1.4864,2004,9,22,10,2,太原,37.8706,112.5489
2004-09-22 11:00:00,22/09/2004,11:00:00,3.2721722374336286,1269.0,267.5620627840111,18.790731067323044,1247.0,406.99981252207925,597.0,184.73985205740902,1813.0,1441.0,29.1,36.7,1.4543,2004,9,22,11,2,太原,37.8706,112.5489
2004-09-22 12:00:00,22/09/2004,12:00:00,2.6157957076143674,1152.0,285.76797536789684,13.228582657240771,1099.0,235.15058993529783,674.0,124.5557089623155,1631.0,1093.0,30.8,32.0,1.4014,2004,9,22,12,2,太原,37.8706,112.5489
2004-09-22 13:00:00,22/09/2004,13:00:00,2.482312155861855,1138.0,268.5647782926997,13.648040774905464,1117.0,270.63681229811806,657.0,125.18113317960321,1646.0,1019.0,27.9,37.0,1.372,2004,9,22,13,2,太原,37.8706,112.5489
2004-09-22 14:00:00,22/09/2004,14:00:00,2.2559181468823795,1132.0,269.0985458737597,12.351597735202983,1052.0,225.94155170313624,680.0,111.92306415965524,1609.0,944.0,28.5,37.3,1.4291,2004,9,22,14,2,太原,37.8706,112.5489
2004-09-22 15:00:00,22/09/2004,15:00:00,2.480825117246579,1186.0,261.36551562437216,14.585964644903193,1159.0,309.4871999556805,640.0,145.2682373049424,1701.0,1046.0,30.2,32.9,1.3865,2004,9,22,15,2,太原,37.8706,112.5489
2004-09-22 16:00:00,22/09/2004,16:00:00,2.927256314597442,1228.0,263.4111330948712,15.749072304513726,1184.0,299.947094394304,657.0,149.4186046125199,1724.0,1089.0,32.9,27.7,1.3622,2004,9,22,16,2,太原,37.8706,112.5489
2004-09-22 17:00:00,22/09/2004,17:00:00,5.126789354924943,1424.0,273.0308333076702,26.202836517824167,1486.0,495.8006531080673,523.0,222.8924365072139,2084.0,1537.0,32.2,28.8,1.3624,2004,9,22,17,2,太原,37.8706,112.5489
2004-09-22 18:00:00,22/09/2004,18:00:00,4.972087237988908,1427.0,283.1940438433018,25.097240075417055,1458.0,455.83298144252785,507.0,206.30149512250392,2049.0,1566.0,28.8,39.0,1.5203,2004,9,22,18,2,太原,37.8706,112.5489
2004-09-22 19:00:00,22/09/2004,19:00:00,5.2701833834605925,1387.0,288.30612336072437,27.394620124716116,1473.0,461.1158064321754,508.0,197.4643553681217,2065.0,1510.0,26.7,43.3,1.4881,2004,9,22,19,2,太原,37.8706,112.5489
2004-09-22 20:00:00,22/09/2004,20:00:00,3.921919843708972,1284.0,271.02834095321293,18.010705557933676,1249.0,378.227923249626,582.0,170.7034490348247,1842.0,1300.0,24.6,54.0,1.6461,2004,9,22,20,2,太原,37.8706,112.5489
2004-09-22 21:00:00,22/09/2004,21:00:00,2.1315174043941436,1110.0,261.30080606488417,11.358498759930853,1045.0,205.433037084277,688.0,114.07430407771247,1638.0,1058.0,23.4,59.9,1.6992,2004,9,22,21,2,太原,37.8706,112.5489
2004-09-22 22:00:00,22/09/2004,22:00:00,2.168413279370551,1110.0,271.8118464400839,11.264075974131297,1032.0,185.53873565256103,702.0,94.05653619661365,1650.0,1002.0,22.5,62.6,1.6883,2004,9,22,22,2,太原,37.8706,112.5489
2004-09-22 23:00:00,22/09/2004,23:00:00,1.800953319935012,1077.0,266.7045937046918,9.976597321097776,964.0,162.1959320312327,749.0,96.20253380132559,1571.0,923.0,22.9,62.0,1.7127,2004,9,22,23,2,太原,37.8706,112.5489
2004-09-23 00:00:00,23/09/2004,00:00:00,1.568597397391418,1037.0,278.27226497080215,8.330973088075048,898.0,156.99248629898844,793.0,88.31188521027332,1539.0,836.0,22.2,64.9,1.719,2004,9,23,0,3,太原,37.8706,112.5489
2004-09-23 01:00:00,23/09/2004,01:00:00,1.451423370145585,1002.0,265.16533770076325,6.775070991206527,854.0,99.2411634736908,818.0,73.28754410068127,1513.0,779.0,21.4,68.5,1.7261,2004,9,23,1,3,太原,37.8706,112.5489
2004-09-23 02:00:00,23/09/2004,02:00:00,0.7885496324913831,865.0,281.63621955068373,3.6839385479452695,694.0,58.023641796327674,989.0,47.38407823280377,1385.0,678.0,22.2,63.0,1.6673,2004,9,23,2,3,太原,37.8706,112.5489
2004-09-23 03:00:00,23/09/2004,03:00:00,0.4766159710592906,824.0,274.249652508494,2.369697854027113,615.0,57.2064599180737,1131.0,44.59182692565296,1336.0,601.0,22.4,59.9,1.6069,2004,9,23,3,3,太原,37.8706,112.5489
2004-09-23 04:00:00,23/09/2004,04:00:00,0.4761836681165284,824.0,286.43722306116763,2.143814562197679,602.0,55.204754262408976,1138.0,45.28111328665779,1337.0,593.0,21.1,63.8,1.5817,2004,9,23,4,3,太原,37.8706,112.5489
2004-09-23 05:00:00,23/09/2004,05:00:00,0.5166424940674165,847.0,266.7799743444391,2.555065898794917,620.0,85.54058529007186,1085.0,59.486813395126354,1339.0,670.0,22.9,57.5,1.5879,2004,9,23,5,3,太原,37.8706,112.5489
2004-09-23 06:00:00,23/09/2004,06:00:00,0.9080588645667999,961.0,286.7916854408383,6.262997515684314,828.0,137.3725686108605,892.0,68.12684482261837,1491.0,837.0,21.3,63.2,1.5794,2004,9,23,6,3,太原,37.8706,112.5489
2004-09-23 07:00:00,23/09/2004,07:00:00,3.0712837481890425,1336.0,287.7700642160658,21.78525011283926,1340.0,419.95608995637076,540.0,115.9941133078447,2049.0,1400.0,21.3,63.5,1.5941,2004,9,23,7,3,太原,37.8706,112.5489
2004-09-23 08:00:00,23/09/2004,08:00:00,2.71077229750441,1251.0,265.1703659274671,18.60604927326566,1264.0,269.26887846010277,582.0,102.66920897987853,1897.0,1393.0,23.7,54.4,1.5765,2004,9,23,8,3,太原,37.8706,112.5489
2004-09-23 09:00:00,23/09/2004,09:00:00,2.777877709247902,1290.0,282.9863616858614,18.96669787396862,1244.0,295.84938996994725,604.0,104.6919253221901,1853.0,1415.0,25.0,50.8,1.5903,2004,9,23,9,3,太原,37.8706,112.5489
2004-09-23 10:00:00,23/09/2004,10:00:00,2.3336179608262797,1215.0,273.5689513217412,14.476145576166504,1141.0,344.55567277855556,631.0,120.69283519144334,1766.0,1285.0,26.3,48.1,1.6199,2004,9,23,10,3,太原,37.8706,112.5489
2004-09-23 11:00:00,23/09/2004,11:00:00,2.7433936039998073,1248.0,265.3827640016496,16.64517436219068,1177.0,336.6254843516903,608.0,127.52655212949415,1784.0,1230.0,26.4,47.3,1.6006,2004,9,23,11,3,太原,37.8706,112.5489
2004-09-23 12:00:00,23/09/2004,12:00:00,2.812604228233703,1233.0,262.93572859166915,16.850302240566066,1184.0,282.5342055408449,610.0,132.1400053066051,1775.0,1147.0,29.3,39.5,1.5855,2004,9,23,12,3,太原,37.8706,112.5489
2004-09-23 13:00:00,23/09/2004,13:00:00,2.9686843619753773,1229.0,277.225236646647,17.343335306284985,1217.0,260.7689478603355,599.0,133.96951081064566,1795.0,1107.0,29.0,39.6,1.5581,2004,9,23,13,3,太原,37.8706,112.5489
2004-09-23 14:00:00,23/09/2004,14:00:00,2.7024221254684617,1206.0,266.70694221027634,15.032406749975273,1175.0,274.774224712419,618.0,127.19592468467637,1746.0,1068.0,29.8,38.0,1.5642,2004,9,23,14,3,太原,37.8706,112.5489
2004-09-23 15:00:00,23/09/2004,15:00:00,2.5416880482164554,1215.0,284.500350675222,15.101965937374857,1150.0,291.8654194368922,608.0,113.43818461924877,1733.0,1115.0,30.4,37.2,1.588,2004,9,23,15,3,太原,37.8706,112.5489
2004-09-23 16:00:00,23/09/2004,16:00:00,3.138412404291452,1330.0,266.1053849312885,18.92376806674177,1264.0,317.0622763401441,586.0,147.63934303543692,1860.0,1362.0,31.5,34.9,1.5903,2004,9,23,16,3,太原,37.8706,112.5489
2004-09-23 17:00:00,23/09/2004,17:00:00,4.382886046839958,1446.0,275.54948420669126,25.46473037536951,1434.0,434.60472664683147,522.0,197.3154694276617,2075.0,1619.0,31.6,34.8,1.5925,2004,9,23,17,3,太原,37.8706,112.5489
2004-09-23 18:00:00,23/09/2004,18:00:00,4.93849735615774,1446.0,270.364468526194,27.06258790653887,1458.0,433.11888551102015,501.0,194.58556332775,2059.0,1572.0,29.0,40.5,1.5949,2004,9,23,18,3,太原,37.8706,112.5489
2004-09-23 19:00:00,23/09/2004,19:00:00,4.660292066668105,1421.0,279.07922428039643,25.34546657243646,1444.0,409.8946523875063,510.0,173.55767312905175,2056.0,1446.0,27.2,45.9,1.6302,2004,9,23,19,3,太原,37.8706,112.5489
2004-09-23 20:00:00,23/09/2004,20:00:00,3.4351349142385352,1247.0,263.6840293892329,16.52470656672294,1206.0,302.19565553239954,600.0,142.10010582580432,1785.0,1233.0,26.2,48.7,1.6256,2004,9,23,20,3,太原,37.8706,112.5489
2004-09-23 21:00:00,23/09/2004,21:00:00,2.2641357512249853,1168.0,272.60835665696897,12.424502828181334,1070.0,216.6428787089594,667.0,119.05165782841503,1646.0,1102.0,25.1,50.5,1.584,2004,9,23,21,3,太原,37.8706,112.5489
2004-09-23 22:00:00,23/09/2004,22:00:00,2.0503595951503413,1111.0,272.9725282300426,10.814225480133427,991.0,216.544952942251,721.0,108.75481708602256,1559.0,1028.0,24.1,50.7,1.4959,2004,9,23,22,3,太原,37.8706,112.5489
2004-09-23 23:00:00,23/09/2004,23:00:00,1.7473023623545165,1071.0,284.16137122601424,8.674786038516803,934.0,171.9322629285269,763.0,92.87937212383272,1504.0,942.0,22.5,53.7,1.4486,2004,9,23,23,3,太原,37.8706,112.5489
2004-09-24 00:00:00,24/09/2004,00:00:00,0.9728697879121467,969.0,277.03119452083234,6.310405408646898,835.0,96.77459785311368,859.0,65.5203788373929,1437.0,773.0,22.7,53.7,1.458,2004,9,24,0,4,太原,37.8706,112.5489
2004-09-24 01:00:00,24/09/2004,01:00:00,0.899138351418115,942.0,281.8464374417933,5.471390794567652,780.0,84.56250399411327,915.0,56.06389254603001,1419.0,737.0,21.5,57.9,1.4658,2004,9,24,1,4,太原,37.8706,112.5489
2004-09-24 02:00:00,24/09/2004,02:00:00,0.6889156675627349,923.0,280.4524324037628,4.6096011408659185,744.0,79.73104297992413,908.0,64.06571769282137,1394.0,815.0,22.3,55.8,1.4828,2004,9,24,2,4,太原,37.8706,112.5489
2004-09-24 03:00:00,24/09/2004,03:00:00,0.4158834946258665,813.0,287.50177386293524,2.066251369227794,581.0,73.9064850485824,1176.0,56.248503788511535,1320.0,627.0,22.7,53.8,1.4673,2004,9,24,3,4,太原,37.8706,112.5489
2004-09-24 04:00:00,24/09/2004,04:00:00,0.38922146872801955,851.0,282.82629309413187,2.5785572029609583,618.0,65.32889649793823,1099.0,53.18937615284589,1351.0,642.0,21.1,59.9,1.4789,2004,9,24,4,4,太原,37.8706,112.5489
2004-09-24 05:00:00,24/09/2004,05:00:00,0.4895717403671496,868.0,266.3109491669763,2.778186680016434,639.0,107.95958869127763,1093.0,54.37787987994444,1367.0,610.0,20.4,63.0,1.4946,2004,9,24,5,4,太原,37.8706,112.5489
2004-09-24 06:00:00,24/09/2004,06:00:00,1.3285744810702922,1062.0,281.4264320270407,8.064124345664405,915.0,242.56820366361032,792.0,79.80028154310958,1579.0,929.0,20.8,62.2,1.5119,2004,9,24,6,4,太原,37.8706,112.5489
2004-09-24 07:00:00,24/09/2004,07:00:00,3.671808924866887,1418.0,277.9228774707269,20.945610777075366,1328.0,517.138065414766,546.0,119.27611686987258,2017.0,1427.0,21.3,61.6,1.5452,2004,9,24,7,4,太原,37.8706,112.5489
2004-09-24 08:00:00,24/09/2004,08:00:00,5.381832922716318,1600.0,285.47449100130996,34.11010504319289,1641.0,696.3673578523441,440.0,133.15933415221616,2430.0,1776.0,21.9,60.2,1.56,2004,9,24,8,4,太原,37.8706,112.5489
2004-09-24 09:00:00,24/09/2004,09:00:00,5.70725611211113,1583.0,268.82118928497744,30.82451473332548,1538.0,772.0057710452725,461.0,161.2828197865564,2214.0,1788.0,23.0,56.4,1.5614,2004,9,24,9,4,太原,37.8706,112.5489
2004-09-24 10:00:00,24/09/2004,10:00:00,3.2311432459270133,1338.0,270.3863849636169,19.657696877643232,1305.0,539.9214922281254,543.0,137.37700809087832,1929.0,1521.0,25.1,49.5,1.5572,2004,9,24,10,4,太原,37.8706,112.5489
2004-09-24 11:00:00,24/09/2004,11:00:00,3.2436752907649193,1285.0,286.90945596087465,17.8194148373253,1252.0,369.9737164131884,581.0,138.31686833698646,1866.0,1293.0,26.6,44.3,1.5229,2004,9,24,11,4,太原,37.8706,112.5489
2004-09-24 12:00:00,24/09/2004,12:00:00,3.5447464436346765,1376.0,270.09270700915044,22.304725056611044,1359.0,403.9966888834882,530.0,145.66430542760023,1998.0,1435.0,26.2,46.0,1.5422,2004,9,24,12,4,太原,37.8706,112.5489
2004-09-24 13:00:00,24/09/2004,13:00:00,4.6448351075185395,1467.0,286.731064706869,27.429112687023093,1477.0,469.11773652708666,491.0,159.65814261392057,2114.0,1592.0,25.4,48.7,1.5594,2004,9,24,13,4,太原,37.8706,112.5489
2004-09-24 14:00:00,24/09/2004,14:00:00,4.2319650396127155,1442.0,265.76481986928707,23.14205630581862,1403.0,509.46730577354595,518.0,144.60124478859913,2026.0,1551.0,25.6,48.3,1.558,2004,9,24,14,4,太原,37.8706,112.5489
2004-09-24 15:00:00,24/09/2004,15:00:00,3.2882122887414433,1358.0,269.3763799078324,19.601628140984523,1277.0,396.8547636018216,563.0,121.06520706741712,1892.0,1429.0,25.7,47.8,1.5548,2004,9,24,15,4,太原,37.8706,112.5489
2004-09-24 16:00:00,24/09/2004,16:00:00,2.7303041481687136,1222.0,279.78171637743964,14.58462167185993,1133.0,285.91221183081365,624.0,100.73628509294741,1698.0,1195.0,24.9,49.2,1.5251,2004,9,24,16,4,太原,37.8706,112.5489
2004-09-24 17:00:00,24/09/2004,17:00:00,2.2275557832825843,1134.0,277.51283865261274,10.558695052725996,1017.0,257.46238566058236,724.0,108.72998913478851,1632.0,981.0,18.3,75.4,1.5682,2004,9,24,17,4,太原,37.8706,112.5489
2004-09-24 18:00:00,24/09/2004,18:00:00,2.8439333223298835,1120.0,261.5568364607986,10.699640027363825,993.0,298.62105535062545,725.0,122.10497247130313,1565.0,962.0,16.3,73.9,1.3601,2004,9,24,18,4,太原,37.8706,112.5489
2004-09-24 19:00:00,24/09/2004,19:00:00,2.882866039007733,1103.0,271.3606827869407,10.286964320132647,997.0,299.72432684437746,736.0,110.57021400155544,1552.0,914.0,15.6,75.7,1.3345,2004,9,24,19,4,太原,37.8706,112.5489
2004-09-24 20:00:00,24/09/2004,20:00:00,1.9391774320937234,985.0,261.61655734994804,5.719598776985316,805.0,231.98618155313287,895.0,112.1359613203825,1390.0,785.0,15.4,76.6,1.3334,2004,9,24,20,4,太原,37.8706,112.5489
2004-09-24 21:00:00,24/09/2004,21:00:00,0.6761599754708079,795.0,279.20699067452097,2.236463939669106,596.0,95.45591822518298,1227.0,59.58061688389857,1188.0,482.0,14.0,75.4,1.1988,2004,9,24,21,4,太原,37.8706,112.5489
2004-09-24 22:00:00,24/09/2004,22:00:00,0.5967406865052585,787.0,269.01206880380175,2.0015114203013655,584.0,96.36823010697861,1317.0,59.25983424857695,1129.0,446.0,14.9,60.5,1.0213,2004,9,24,22,4,太原,37.8706,112.5489
2004-09-24 23:00:00,24/09/2004,23:00:00,1.2458431655972246,839.0,288.30794485592463,3.8606351397020706,701.0,57.04588470551534,1128.0,22.82612047002293,1156.0,553.0,15.5,50.9,0.888,2004,9,24,23,4,太原,37.8706,112.5489
2004-09-25 00:00:00,25/09/2004,00:00:00,1.2210258074859621,835.0,287.77686700208307,3.9487878954879645,705.0,19.296189479055116,1117.0,2.04276433802868,1161.0,592.0,15.6,50.0,0.8773,2004,9,25,0,5,太原,37.8706,112.5489
2004-09-25 01:00:00,25/09/2004,01:00:00,1.1137767484695404,837.0,283.1183175238123,3.5604843680648055,693.0,25.07139714883193,1096.0,7.120155168361919,1178.0,584.0,15.4,53.6,0.9326,2004,9,25,1,5,太原,37.8706,112.5489
2004-09-25 02:00:00,25/09/2004,02:00:00,0.6259499682514508,761.0,282.89234560846205,1.6311732898337317,563.0,24.856028800881475,1316.0,8.0616621125247,1106.0,451.0,15.4,53.9,0.9334,2004,9,25,2,5,太原,37.8706,112.5489
2004-09-25 03:00:00,25/09/2004,03:00:00,0.2907006158363577,718.0,271.11716330827744,1.0049261305064283,499.0,32.66578830447832,1495.0,17.07205731398716,1059.0,382.0,15.3,52.4,0.9017,2004,9,25,3,5,太原,37.8706,112.5489
2004-09-25 04:00:00,25/09/2004,04:00:00,0.3062831200793848,724.0,281.33989998786245,0.9568478454038127,495.0,40.63331419762055,1531.0,27.647699610994085,1071.0,391.0,15.3,53.1,0.9181,2004,9,25,4,5,太原,37.8706,112.5489
2004-09-25 05:00:00,25/09/2004,05:00:00,0.30672470811574665,718.0,267.07168240736775,0.8811739327272047,486.0,33.36430768002042,1531.0,13.777736780977708,1072.0,398.0,15.4,53.7,0.9295,2004,9,25,5,5,太原,37.8706,112.5489
2004-09-25 06:00:00,25/09/2004,06:00:00,0.39772584188343835,744.0,273.1458739875453,1.3188754359107242,525.0,25.364179379143142,1434.0,2.930950415824843,1097.0,430.0,15.5,53.3,0.9308,2004,9,25,6,5,太原,37.8706,112.5489
2004-09-25 07:00:00,25/09/2004,07:00:00,0.6084824212927454,782.0,273.1598437737693,2.040057744592197,591.0,26.775961431125246,1287.0,8.677219055529559,1130.0,461.0,15.4,52.7,0.9178,2004,9,25,7,5,太原,37.8706,112.5489
2004-09-25 08:00:00,25/09/2004,08:00:00,0.6828616228686791,798.0,283.3743454594559,2.385918133527637,619.0,42.96524650101621,1204.0,13.396288663843434,1138.0,500.0,15.7,51.1,0.9056,2004,9,25,8,5,太原,37.8706,112.5489
2004-09-25 09:00:00,25/09/2004,09:00:00,1.019722083771055,867.0,273.72174172504907,4.7828554846649665,744.0,132.7384527328855,1067.0,54.42970789604641,1207.0,594.0,16.9,47.7,0.9142,2004,9,25,9,5,太原,37.8706,112.5489
2004-09-25 10:00:00,25/09/2004,10:00:00,1.1183078146516914,862.0,263.1736724599866,4.091728308013296,729.0,173.58630382506277,1103.0,66.81405519768886,1171.0,603.0,18.2,41.9,0.8674,2004,9,25,10,5,太原,37.8706,112.5489
2004-09-25 11:00:00,25/09/2004,11:00:00,1.437859399610376,915.0,277.8197261337915,6.31080691563487,834.0,162.32555721708027,1006.0,66.93161511853621,1243.0,686.0,19.1,37.0,0.8104,2004,9,25,11,5,太原,37.8706,112.5489
2004-09-25 12:00:00,25/09/2004,12:00:00,1.3719661839647983,857.0,266.25544655892026,6.25630680754872,813.0,52.5987637638438,1040.0,13.402498710298637,1183.0,622.0,19.3,34.8,0.771,2004,9,25,12,5,太原,37.8706,112.5489
2004-09-25 13:00:00,25/09/2004,13:00:00,1.4680222745149112,837.0,270.78322811841065,5.850186075303917,812.0,31.56605464271665,1065.0,8.734636798745113,1171.0,624.0,19.8,31.2,0.7127,2004,9,25,13,5,太原,37.8706,112.5489
2004-09-25 14:00:00,25/09/2004,14:00:00,1.0076814011157231,805.0,282.41773353080686,4.6881082578815825,740.0,41.95135909016658,1161.0,12.381325003987735,1117.0,565.0,19.8,31.1,0.7104,2004,9,25,14,5,太原,37.8706,112.5489
2004-09-25 15:00:00,25/09/2004,15:00:00,0.8749092757647695,781.0,285.29976410170224,3.9926733554263776,705.0,41.1938997981366,1203.0,14.372702480647812,1068.0,514.0,20.2,28.6,0.6717,2004,9,25,15,5,太原,37.8706,112.5489
2004-09-25 16:00:00,25/09/2004,16:00:00,1.1308635703394416,815.0,261.43482710620253,4.705677264010585,743.0,56.41228061976477,1183.0,20.44195368565657,1095.0,536.0,22.1,24.8,0.6514,2004,9,25,16,5,太原,37.8706,112.5489
2004-09-25 17:00:00,25/09/2004,17:00:00,1.2918951798556668,877.0,274.2458484862722,6.37399666743875,844.0,112.23015628650285,1048.0,44.5494045063096,1193.0,669.0,21.1,27.7,0.6853,2004,9,25,17,5,太原,37.8706,112.5489
2004-09-25 18:00:00,25/09/2004,18:00:00,1.885646198558549,926.0,276.127096634817,9.186445872999274,935.0,181.61402097710138,931.0,62.46555369618901,1262.0,786.0,20.1,30.3,0.7045,2004,9,25,18,5,太原,37.8706,112.5489
2004-09-25 19:00:00,25/09/2004,19:00:00,2.34485730116813,987.0,271.53712221807274,9.811053869805518,971.0,212.76296983597,876.0,64.70002479280821,1312.0,891.0,19.5,33.0,0.7384,2004,9,25,19,5,太原,37.8706,112.5489
2004-09-25 20:00:00,25/09/2004,20:00:00,2.7425300638424366,1004.0,262.8436184872651,11.310773177625505,1007.0,234.96833734308635,848.0,83.61604959506516,1321.0,926.0,19.3,32.3,0.7163,2004,9,25,20,5,太原,37.8706,112.5489
2004-09-25 21:00:00,25/09/2004,21:00:00,1.673651157120178,897.0,268.9908328482341,7.486919459204594,875.0,221.71386766428404,937.0,86.34387742977403,1227.0,902.0,18.4,33.2,0.6975,2004,9,25,21,5,太原,37.8706,112.5489
2004-09-25 22:00:00,25/09/2004,22:00:00,2.1562951366923935,1002.0,262.7134885141285,10.576617580293432,989.0,267.13918364801214,840.0,96.25400084281603,1358.0,1011.0,17.8,36.5,0.7366,2004,9,25,22,5,太原,37.8706,112.5489
2004-09-25 23:00:00,25/09/2004,23:00:00,2.8568120247607918,1126.0,265.7177046760778,13.799884203967311,1111.0,340.05928445511745,746.0,96.1891724260418,1473.0,1249.0,17.8,39.9,0.8035,2004,9,25,23,5,太原,37.8706,112.5489
2004-09-26 00:00:00,26/09/2004,00:00:00,2.382540944879495,1067.0,284.0549794330837,10.584881974652319,1013.0,340.3106188329234,794.0,92.8904995298889,1350.0,1133.0,17.0,43.0,0.8242,2004,9,26,0,6,太原,37.8706,112.5489
2004-09-26 01:00:00,26/09/2004,01:00:00,2.5926702258701217,1063.0,264.2090105123412,11.465267475530732,1040.0,352.34108633507174,739.0,102.38523961228638,1413.0,1166.0,15.5,52.2,0.9136,2004,9,26,1,6,太原,37.8706,112.5489
2004-09-26 02:00:00,26/09/2004,02:00:00,1.4108570981268778,915.0,271.97090620404066,7.742625510340922,893.0,209.2137184772523,872.0,91.43508407332754,1287.0,953.0,15.6,51.9,0.9135,2004,9,26,2,6,太原,37.8706,112.5489
2004-09-26 03:00:00,26/09/2004,03:00:00,1.4251380458291694,906.0,266.07734104104173,7.978118059091267,885.0,168.41029660306793,872.0,77.97967898946095,1304.0,912.0,13.5,59.4,0.9176,2004,9,26,3,6,太原,37.8706,112.5489
2004-09-26 04:00:00,26/09/2004,04:00:00,1.1181325849541741,844.0,285.4658093974826,5.317225727372454,786.0,123.53532122468721,969.0,58.83076926793028,1226.0,831.0,13.4,59.9,0.9173,2004,9,26,4,6,太原,37.8706,112.5489
