Datetime,Year,Month,Day,Hour,Latitude,Longitude,Pollutant,Concentration
2004-05-18 02:00:00,2004,5,18,2,30.5728,104.0668,C6H6,1.957896892861538
2004-05-18 03:00:00,2004,5,18,3,30.5728,104.0668,C6H6,1.1788238590697844
2004-05-18 04:00:00,2004,5,18,4,30.5728,104.0668,C6H6,1.456741879627305
2004-05-18 05:00:00,2004,5,18,5,30.5728,104.0668,C6H6,3.246860055618941
2004-05-18 06:00:00,2004,5,18,6,30.5728,104.0668,C6H6,6.087696040535207
2004-05-18 07:00:00,2004,5,18,7,30.5728,104.0668,C6H6,18.99992091699142
2004-05-18 08:00:00,2004,5,18,8,30.5728,104.0668,C6H6,40.803055998066974
2004-05-18 09:00:00,2004,5,18,9,30.5728,104.0668,C6H6,15.197019453079934
2004-05-18 10:00:00,2004,5,18,10,30.5728,104.0668,C6H6,12.740549966239996
2004-05-18 11:00:00,2004,5,18,11,30.5728,104.0668,C6H6,11.109469878502564
2004-05-18 12:00:00,2004,5,18,12,30.5728,104.0668,C6H6,15.040028069279732
2004-05-18 13:00:00,2004,5,18,13,30.5728,104.0668,C6H6,16.760866905197897
2004-05-18 14:00:00,2004,5,18,14,30.5728,104.0668,C6H6,11.997962104705142
2004-05-18 15:00:00,2004,5,18,15,30.5728,104.0668,C6H6,13.81369102625882
2004-05-18 16:00:00,2004,5,18,16,30.5728,104.0668,C6H6,10.345508648729265
2004-05-18 17:00:00,2004,5,18,17,30.5728,104.0668,C6H6,18.770158266265028
2004-05-18 18:00:00,2004,5,18,18,30.5728,104.0668,C6H6,23.621297851861385
2004-05-18 19:00:00,2004,5,18,19,30.5728,104.0668,C6H6,26.4316081605606
2004-05-18 20:00:00,2004,5,18,20,30.5728,104.0668,C6H6,16.552387056954814
2004-05-18 21:00:00,2004,5,18,21,30.5728,104.0668,C6H6,12.64292682534407
2004-05-18 22:00:00,2004,5,18,22,30.5728,104.0668,C6H6,8.277444975276332
2004-05-18 23:00:00,2004,5,18,23,30.5728,104.0668,C6H6,8.639291720534318
2004-05-19 00:00:00,2004,5,19,0,30.5728,104.0668,C6H6,7.947627197671739
2004-05-19 01:00:00,2004,5,19,1,30.5728,104.0668,C6H6,4.077047603480201
2004-05-19 02:00:00,2004,5,19,2,30.5728,104.0668,C6H6,2.902989370919273
2004-05-19 03:00:00,2004,5,19,3,30.5728,104.0668,C6H6,1.873600550027523
2004-05-19 04:00:00,2004,5,19,4,30.5728,104.0668,C6H6,2.2281896062828688
2004-05-19 05:00:00,2004,5,19,5,30.5728,104.0668,C6H6,2.1554699763638814
2004-05-19 06:00:00,2004,5,19,6,30.5728,104.0668,C6H6,5.78748903787657
2004-05-19 07:00:00,2004,5,19,7,30.5728,104.0668,C6H6,21.179532415618517
2004-05-19 08:00:00,2004,5,19,8,30.5728,104.0668,C6H6,34.95112761496627
2004-05-19 09:00:00,2004,5,19,9,30.5728,104.0668,C6H6,21.348012993928556
2004-05-19 10:00:00,2004,5,19,10,30.5728,104.0668,C6H6,13.879823721827009
2004-05-19 11:00:00,2004,5,19,11,30.5728,104.0668,C6H6,11.878435188305025
2004-05-19 12:00:00,2004,5,19,12,30.5728,104.0668,C6H6,13.363773564662434
2004-05-19 13:00:00,2004,5,19,13,30.5728,104.0668,C6H6,14.835435771404848
2004-05-19 14:00:00,2004,5,19,14,30.5728,104.0668,C6H6,12.82348339395026
2004-05-19 15:00:00,2004,5,19,15,30.5728,104.0668,C6H6,13.935098587648133
2004-05-19 16:00:00,2004,5,19,16,30.5728,104.0668,C6H6,15.51747747973004
2004-05-19 17:00:00,2004,5,19,17,30.5728,104.0668,C6H6,19.62749513311294
2004-05-19 18:00:00,2004,5,19,18,30.5728,104.0668,C6H6,22.318161148987944
2004-05-19 19:00:00,2004,5,19,19,30.5728,104.0668,C6H6,20.504047093581352
2004-05-19 20:00:00,2004,5,19,20,30.5728,104.0668,C6H6,17.847760551351158
2004-05-19 21:00:00,2004,5,19,21,30.5928,114.3055,C6H6,9.466701078290368
2004-05-19 22:00:00,2004,5,19,22,30.5928,114.3055,C6H6,8.771734151812426
2004-05-19 23:00:00,2004,5,19,23,30.5928,114.3055,C6H6,9.891653529325634
2004-05-20 00:00:00,2004,5,20,0,30.5928,114.3055,C6H6,8.263887407217828
2004-05-20 01:00:00,2004,5,20,1,30.5928,114.3055,C6H6,5.712758048307419
2004-05-20 02:00:00,2004,5,20,2,30.5928,114.3055,C6H6,3.0066836356957523
2004-05-20 03:00:00,2004,5,20,3,30.5928,114.3055,C6H6,1.6161142186897064
2004-05-20 04:00:00,2004,5,20,4,30.5928,114.3055,C6H6,1.5354718670050655
2004-05-20 05:00:00,2004,5,20,5,30.5928,114.3055,C6H6,2.2144356696963703
2004-05-20 06:00:00,2004,5,20,6,30.5928,114.3055,C6H6,6.636563923296771
2004-05-20 07:00:00,2004,5,20,7,30.5928,114.3055,C6H6,20.465131637528177
2004-05-20 08:00:00,2004,5,20,8,30.5928,114.3055,C6H6,33.66272129350783
2004-05-20 09:00:00,2004,5,20,9,30.5928,114.3055,C6H6,17.82449150991847
2004-05-20 10:00:00,2004,5,20,10,30.5928,114.3055,C6H6,12.318219343224674
2004-05-20 11:00:00,2004,5,20,11,30.5928,114.3055,C6H6,12.63600704753875
2004-05-20 12:00:00,2004,5,20,12,30.5928,114.3055,C6H6,12.332708856502707
2004-05-20 13:00:00,2004,5,20,13,30.5928,114.3055,C6H6,13.12619590188865
2004-05-20 14:00:00,2004,5,20,14,30.5928,114.3055,C6H6,12.14509847395273
2004-05-20 15:00:00,2004,5,20,15,30.5928,114.3055,C6H6,15.445659128304005
2004-05-20 16:00:00,2004,5,20,16,30.5928,114.3055,C6H6,13.442379890436063
2004-05-20 17:00:00,2004,5,20,17,30.5928,114.3055,C6H6,22.582279656797464
2004-05-20 18:00:00,2004,5,20,18,30.5928,114.3055,C6H6,24.48996900612739
2004-05-20 19:00:00,2004,5,20,19,30.5928,114.3055,C6H6,22.45160085364924
2004-05-20 20:00:00,2004,5,20,20,30.5928,114.3055,C6H6,20.229153670201093
2004-05-20 21:00:00,2004,5,20,21,30.5928,114.3055,C6H6,13.112877764612556
2004-05-20 22:00:00,2004,5,20,22,30.5928,114.3055,C6H6,12.1604900101673
2004-05-20 23:00:00,2004,5,20,23,30.5928,114.3055,C6H6,12.8003191862918
2004-05-21 00:00:00,2004,5,21,0,30.5928,114.3055,C6H6,6.6230269610752055
2004-05-21 01:00:00,2004,5,21,1,30.5928,114.3055,C6H6,3.6136356024826246
2004-05-21 02:00:00,2004,5,21,2,30.5928,114.3055,C6H6,2.559682640819048
2004-05-21 03:00:00,2004,5,21,3,30.5928,114.3055,C6H6,2.6255817031156727
2004-05-21 04:00:00,2004,5,21,4,30.5928,114.3055,C6H6,2.9055648307097046
2004-05-21 05:00:00,2004,5,21,5,30.5928,114.3055,C6H6,2.6757506486854443
2004-05-21 06:00:00,2004,5,21,6,30.5928,114.3055,C6H6,7.101228611677318
2004-05-21 07:00:00,2004,5,21,7,30.5928,114.3055,C6H6,26.42874344479711
2004-05-21 08:00:00,2004,5,21,8,30.5928,114.3055,C6H6,28.295398788502617
2004-05-21 09:00:00,2004,5,21,9,30.5928,114.3055,C6H6,21.18274871011552
2004-05-21 10:00:00,2004,5,21,10,30.5928,114.3055,C6H6,17.46081763675678
2004-05-21 11:00:00,2004,5,21,11,30.5928,114.3055,C6H6,10.88239791293717
2004-05-21 12:00:00,2004,5,21,12,30.5928,114.3055,C6H6,11.884565951171972
2004-05-21 13:00:00,2004,5,21,13,30.5928,114.3055,C6H6,12.610985622256983
2004-05-21 14:00:00,2004,5,21,14,30.5928,114.3055,C6H6,12.16545883770732
2004-05-21 15:00:00,2004,5,21,15,30.5928,114.3055,C6H6,13.050831920207616
2004-05-21 16:00:00,2004,5,21,16,30.5928,114.3055,C6H6,13.686031777783208
2004-05-21 17:00:00,2004,5,21,17,30.5928,114.3055,C6H6,10.227935268306055
2004-05-21 18:00:00,2004,5,21,18,30.5928,114.3055,C6H6,19.16060114589425
2004-05-21 19:00:00,2004,5,21,19,30.5928,114.3055,C6H6,19.1933972932931
2004-05-21 20:00:00,2004,5,21,20,30.5928,114.3055,C6H6,17.879067841309613
2004-05-21 21:00:00,2004,5,21,21,30.5928,114.3055,C6H6,13.544925832241509
2004-05-21 22:00:00,2004,5,21,22,30.5928,114.3055,C6H6,13.62781313215195
2004-05-21 23:00:00,2004,5,21,23,30.5928,114.3055,C6H6,14.492508313956428
2004-05-22 00:00:00,2004,5,22,0,30.5928,114.3055,C6H6,18.14523858312956
2004-05-22 01:00:00,2004,5,22,1,30.5928,114.3055,C6H6,16.352406574987196
2004-05-22 02:00:00,2004,5,22,2,30.5928,114.3055,C6H6,9.590088047884487
2004-05-22 03:00:00,2004,5,22,3,30.5928,114.3055,C6H6,5.985462356050959
2004-05-22 04:00:00,2004,5,22,4,30.5928,114.3055,C6H6,3.895105703615793
2004-05-22 05:00:00,2004,5,22,5,30.5928,114.3055,C6H6,3.556911277456599
2004-05-22 06:00:00,2004,5,22,6,30.5928,114.3055,C6H6,4.635740812729442
2004-05-22 07:00:00,2004,5,22,7,30.5928,114.3055,C6H6,9.113287553661587
2004-05-22 08:00:00,2004,5,22,8,30.5928,114.3055,C6H6,14.667881143498464
2004-05-22 09:00:00,2004,5,22,9,30.5928,114.3055,C6H6,11.850388876702258
2004-05-22 10:00:00,2004,5,22,10,30.5928,114.3055,C6H6,11.510325133058805
2004-05-22 11:00:00,2004,5,22,11,30.5928,114.3055,C6H6,11.96928735068427
2004-05-22 12:00:00,2004,5,22,12,30.5928,114.3055,C6H6,13.289698085742303
2004-05-22 13:00:00,2004,5,22,13,30.5928,114.3055,C6H6,12.965333779105933
2004-05-22 14:00:00,2004,5,22,14,30.5928,114.3055,C6H6,8.102895450668303
2004-05-22 15:00:00,2004,5,22,15,30.5928,114.3055,C6H6,10.134645158435548
2004-05-22 16:00:00,2004,5,22,16,30.5928,114.3055,C6H6,11.31515617430437
2004-05-22 17:00:00,2004,5,22,17,30.5928,114.3055,C6H6,16.233378322475737
2004-05-22 18:00:00,2004,5,22,18,30.5928,114.3055,C6H6,13.522877601831564
2004-05-22 19:00:00,2004,5,22,19,30.5928,114.3055,C6H6,15.279380936362324
2004-05-22 20:00:00,2004,5,22,20,30.5928,114.3055,C6H6,10.819953041295287
2004-05-22 21:00:00,2004,5,22,21,30.5928,114.3055,C6H6,6.545792031290161
2004-05-22 22:00:00,2004,5,22,22,30.5928,114.3055,C6H6,12.67126942276592
2004-05-22 23:00:00,2004,5,22,23,30.5928,114.3055,C6H6,15.220140601149293
2004-05-23 00:00:00,2004,5,23,0,30.5928,114.3055,C6H6,19.75596952522075
2004-05-23 01:00:00,2004,5,23,1,30.5928,114.3055,C6H6,15.26846384768259
2004-05-23 02:00:00,2004,5,23,2,30.5928,114.3055,C6H6,10.140260811116644
2004-05-23 03:00:00,2004,5,23,3,30.5928,114.3055,C6H6,12.956172655561534
2004-05-23 04:00:00,2004,5,23,4,30.5928,114.3055,C6H6,4.729356303314481
2004-05-23 05:00:00,2004,5,23,5,30.5928,114.3055,C6H6,2.1089738553933373
2004-05-23 06:00:00,2004,5,23,6,30.5928,114.3055,C6H6,2.099072310276297
2004-05-23 07:00:00,2004,5,23,7,30.5928,114.3055,C6H6,3.922049097072604
2004-05-23 08:00:00,2004,5,23,8,30.5928,114.3055,C6H6,4.142553780107936
2004-05-23 09:00:00,2004,5,23,9,30.5928,114.3055,C6H6,3.6522053219623016
2004-05-23 10:00:00,2004,5,23,10,30.5928,114.3055,C6H6,4.078190531220605
2004-05-23 11:00:00,2004,5,23,11,30.5928,114.3055,C6H6,4.520142163177519
2004-05-23 12:00:00,2004,5,23,12,30.5928,114.3055,C6H6,5.160174419241897
2004-05-23 13:00:00,2004,5,23,13,30.5928,114.3055,C6H6,4.206594492649247
2004-05-23 14:00:00,2004,5,23,14,30.5928,114.3055,C6H6,3.1950804454395496
2004-05-23 15:00:00,2004,5,23,15,30.5928,114.3055,C6H6,4.9986713659381286
2004-05-23 16:00:00,2004,5,23,16,30.5928,114.3055,C6H6,5.898397013525887
2004-05-23 17:00:00,2004,5,23,17,30.5928,114.3055,C6H6,6.64768967056574
2004-05-23 18:00:00,2004,5,23,18,30.5928,114.3055,C6H6,6.605757643481524
2004-05-23 19:00:00,2004,5,23,19,30.5928,114.3055,C6H6,5.68390547346576
2004-05-23 20:00:00,2004,5,23,20,30.5928,114.3055,C6H6,5.554519342442768
2004-05-23 21:00:00,2004,5,23,21,30.5928,114.3055,C6H6,6.268809557179794
2004-05-23 22:00:00,2004,5,23,22,30.5928,114.3055,C6H6,6.289242145953772
2004-05-23 23:00:00,2004,5,23,23,30.5928,114.3055,C6H6,4.390611850582007
2004-05-24 00:00:00,2004,5,24,0,30.5928,114.3055,C6H6,4.089510361845568
2004-05-24 01:00:00,2004,5,24,1,30.5928,114.3055,C6H6,2.3892350715856963
2004-05-24 02:00:00,2004,5,24,2,30.5928,114.3055,C6H6,0.9871716143600014
2004-05-24 03:00:00,2004,5,24,3,30.5928,114.3055,C6H6,0.6235944640053289
2004-05-24 04:00:00,2004,5,24,4,30.5928,114.3055,C6H6,0.5215220817991845
2004-05-24 05:00:00,2004,5,24,5,30.5928,114.3055,C6H6,0.6662162214047277
2004-05-24 06:00:00,2004,5,24,6,30.5928,114.3055,C6H6,2.7733707978860003
2004-05-24 07:00:00,2004,5,24,7,30.5928,114.3055,C6H6,7.92394630886478
2004-05-24 08:00:00,2004,5,24,8,30.5928,114.3055,C6H6,9.617698597350484
2004-05-24 09:00:00,2004,5,24,9,30.5928,114.3055,C6H6,7.00830712450576
2004-05-24 10:00:00,2004,5,24,10,30.5928,114.3055,C6H6,5.676436637991556
2004-05-24 11:00:00,2004,5,24,11,30.5928,114.3055,C6H6,5.243673965133396
2004-05-24 12:00:00,2004,5,24,12,30.5928,114.3055,C6H6,6.57221281725277
2004-05-24 13:00:00,2004,5,24,13,30.5928,114.3055,C6H6,7.301620222411474
2004-05-24 14:00:00,2004,5,24,14,30.5928,114.3055,C6H6,6.711648599252265
2004-05-24 15:00:00,2004,5,24,15,30.5928,114.3055,C6H6,7.461156812236281
2004-05-24 16:00:00,2004,5,24,16,30.5928,114.3055,C6H6,7.79428705436381
2004-05-24 17:00:00,2004,5,24,17,30.5928,114.3055,C6H6,12.16267425941144
2004-05-24 18:00:00,2004,5,24,18,30.5928,114.3055,C6H6,13.173757483465362
2004-05-24 19:00:00,2004,5,24,19,30.5928,114.3055,C6H6,11.74347411946371
2004-05-24 20:00:00,2004,5,24,20,30.5928,114.3055,C6H6,6.615273188215991
2004-05-24 21:00:00,2004,5,24,21,30.5928,114.3055,C6H6,4.609183570117075
2004-05-24 22:00:00,2004,5,24,22,30.5928,114.3055,C6H6,4.833584052244188
2004-05-24 23:00:00,2004,5,24,23,30.5928,114.3055,C6H6,5.016629716182245
2004-05-25 00:00:00,2004,5,25,0,30.5928,114.3055,C6H6,4.248529535204856
2004-05-25 01:00:00,2004,5,25,1,30.5928,114.3055,C6H6,2.6880734188982323
2004-05-25 02:00:00,2004,5,25,2,30.5928,114.3055,C6H6,0.8894615462008262
2004-05-25 03:00:00,2004,5,25,3,30.5928,114.3055,C6H6,1.2324522068845023
2004-05-25 04:00:00,2004,5,25,4,30.5928,114.3055,C6H6,0.8793393631268294
2004-05-25 05:00:00,2004,5,25,5,30.5928,114.3055,C6H6,1.6783402918542103
2004-05-25 06:00:00,2004,5,25,6,30.5928,114.3055,C6H6,2.606776033495832
2004-05-25 07:00:00,2004,5,25,7,30.5928,114.3055,C6H6,9.076485797336836
2004-05-25 08:00:00,2004,5,25,8,30.5928,114.3055,C6H6,21.388554371988437
2004-05-25 09:00:00,2004,5,25,9,30.5928,114.3055,C6H6,15.665604319742355
2004-05-25 10:00:00,2004,5,25,10,30.5928,114.3055,C6H6,13.598276444588084
2004-05-25 11:00:00,2004,5,25,11,30.5928,114.3055,C6H6,17.88084976856252
2004-05-25 12:00:00,2004,5,25,12,30.5928,114.3055,C6H6,13.020507229448455
2004-05-25 13:00:00,2004,5,25,13,30.5928,114.3055,C6H6,16.195568182764656
2004-05-25 14:00:00,2004,5,25,14,30.5928,114.3055,C6H6,19.05420672906605
2004-05-25 15:00:00,2004,5,25,15,30.5928,114.3055,C6H6,12.069683462734956
2004-05-25 16:00:00,2004,5,25,16,30.5928,114.3055,C6H6,11.945397651850536
2004-05-25 17:00:00,2004,5,25,17,30.5928,114.3055,C6H6,14.755778928979108
2004-05-25 18:00:00,2004,5,25,18,30.5928,114.3055,C6H6,25.12229569537798
2004-05-25 19:00:00,2004,5,25,19,30.5928,114.3055,C6H6,26.728313685800757
2004-05-25 20:00:00,2004,5,25,20,30.5928,114.3055,C6H6,26.75113804074121
2004-05-25 21:00:00,2004,5,25,21,30.5928,114.3055,C6H6,27.06695117100384
2004-05-25 22:00:00,2004,5,25,22,30.5928,114.3055,C6H6,28.19345526598482
2004-05-25 23:00:00,2004,5,25,23,30.5928,114.3055,C6H6,29.593953038261787
2004-05-26 00:00:00,2004,5,26,0,30.5928,114.3055,C6H6,30.55744879552706
2004-05-26 01:00:00,2004,5,26,1,30.5928,114.3055,C6H6,33.24083520196632
2004-05-26 02:00:00,2004,5,26,2,30.5928,114.3055,C6H6,31.819742479113483
2004-05-26 03:00:00,2004,5,26,3,30.5928,114.3055,C6H6,33.241098328059735
2004-05-26 04:00:00,2004,5,26,4,30.5928,114.3055,C6H6,35.01426143438775
2004-05-26 05:00:00,2004,5,26,5,30.5928,114.3055,C6H6,34.85489542540133
2004-05-26 06:00:00,2004,5,26,6,30.5928,114.3055,C6H6,35.559260333342245
2004-05-26 07:00:00,2004,5,26,7,30.5928,114.3055,C6H6,39.973830702214805
2004-05-26 08:00:00,2004,5,26,8,30.5928,114.3055,C6H6,39.47605754224441
2004-05-26 09:00:00,2004,5,26,9,30.5928,114.3055,C6H6,39.06826780345519
2004-05-26 10:00:00,2004,5,26,10,30.5928,114.3055,C6H6,15.350699522052798
2004-05-26 11:00:00,2004,5,26,11,30.5928,114.3055,C6H6,13.655804403641469
2004-05-26 12:00:00,2004,5,26,12,30.5928,114.3055,C6H6,12.799414983741594
2004-05-26 13:00:00,2004,5,26,13,30.5928,114.3055,C6H6,14.0438844616821
2004-05-26 14:00:00,2004,5,26,14,30.5928,114.3055,C6H6,11.77072576349494
2004-05-26 15:00:00,2004,5,26,15,30.5928,114.3055,C6H6,11.42140522263616
2004-05-26 16:00:00,2004,5,26,16,30.5928,114.3055,C6H6,9.33150368699703
2004-05-26 17:00:00,2004,5,26,17,30.5928,114.3055,C6H6,17.965300326170283
2004-05-26 18:00:00,2004,5,26,18,30.5928,114.3055,C6H6,22.399265686445403
2004-05-26 19:00:00,2004,5,26,19,30.5928,114.3055,C6H6,21.81131643198094
2004-05-26 20:00:00,2004,5,26,20,30.5928,114.3055,C6H6,19.931022209561704
2004-05-26 21:00:00,2004,5,26,21,30.5928,114.3055,C6H6,13.164111577831854
2004-05-26 22:00:00,2004,5,26,22,30.5928,114.3055,C6H6,11.011775944894744
2004-05-26 23:00:00,2004,5,26,23,30.5928,114.3055,C6H6,13.921566928630662
2004-05-27 00:00:00,2004,5,27,0,30.5928,114.3055,C6H6,9.561120152412204
2004-05-27 01:00:00,2004,5,27,1,30.5928,114.3055,C6H6,6.577110090731167
2004-05-27 02:00:00,2004,5,27,2,30.5928,114.3055,C6H6,3.552717041826544
2004-05-27 03:00:00,2004,5,27,3,30.5928,114.3055,C6H6,2.216886943417991
2004-05-27 04:00:00,2004,5,27,4,30.5928,114.3055,C6H6,1.940626544064311
2004-05-27 05:00:00,2004,5,27,5,30.5928,114.3055,C6H6,4.022799746718206
2004-05-27 06:00:00,2004,5,27,6,30.5928,114.3055,C6H6,6.6693501532738
2004-05-27 07:00:00,2004,5,27,7,30.5928,114.3055,C6H6,23.71300185977713
2004-05-27 08:00:00,2004,5,27,8,30.5928,114.3055,C6H6,33.448425584996805
2004-05-27 09:00:00,2004,5,27,9,30.5928,114.3055,C6H6,23.62835386769068
2004-05-27 10:00:00,2004,5,27,10,30.5928,114.3055,C6H6,8.649567957627358
2004-05-27 11:00:00,2004,5,27,11,30.5928,114.3055,C6H6,8.752965873505774
2004-05-27 12:00:00,2004,5,27,12,30.5928,114.3055,C6H6,12.028855903016764
2004-05-27 13:00:00,2004,5,27,13,30.5928,114.3055,C6H6,11.9256981755341
2004-05-27 14:00:00,2004,5,27,14,30.5928,114.3055,C6H6,9.976002983929568
2004-05-27 15:00:00,2004,5,27,15,30.5928,114.3055,C6H6,11.321495553625809
2004-05-27 16:00:00,2004,5,27,16,34.3416,108.9398,C6H6,11.580941503396332
2004-05-27 17:00:00,2004,5,27,17,34.3416,108.9398,C6H6,20.993618114080707
2004-05-27 18:00:00,2004,5,27,18,34.3416,108.9398,C6H6,23.5620240978217
2004-05-27 19:00:00,2004,5,27,19,34.3416,108.9398,C6H6,19.40532927637664
2004-05-27 20:00:00,2004,5,27,20,34.3416,108.9398,C6H6,16.18584736848653
2004-05-27 21:00:00,2004,5,27,21,34.3416,108.9398,C6H6,12.874186251610368
2004-05-27 22:00:00,2004,5,27,22,34.3416,108.9398,C6H6,10.73304093484719
2004-05-27 23:00:00,2004,5,27,23,34.3416,108.9398,C6H6,9.898826771074578
2004-05-28 00:00:00,2004,5,28,0,34.3416,108.9398,C6H6,7.7289242711879345
2004-05-28 01:00:00,2004,5,28,1,34.3416,108.9398,C6H6,5.907022134119669
2004-05-28 02:00:00,2004,5,28,2,34.3416,108.9398,C6H6,5.966645508744723
2004-05-28 03:00:00,2004,5,28,3,34.3416,108.9398,C6H6,3.9078791338662175
2004-05-28 04:00:00,2004,5,28,4,34.3416,108.9398,C6H6,2.684172071874106
2004-05-28 05:00:00,2004,5,28,5,34.3416,108.9398,C6H6,3.512776571730452
2004-05-28 06:00:00,2004,5,28,6,34.3416,108.9398,C6H6,8.363183953090871
2004-05-28 07:00:00,2004,5,28,7,34.3416,108.9398,C6H6,18.26389550426503
2004-05-28 08:00:00,2004,5,28,8,34.3416,108.9398,C6H6,21.589500348823616
2004-05-28 09:00:00,2004,5,28,9,34.3416,108.9398,C6H6,18.88240744914152
2004-05-28 10:00:00,2004,5,28,10,34.3416,108.9398,C6H6,9.3496794463079
2004-05-28 11:00:00,2004,5,28,11,34.3416,108.9398,C6H6,9.945101716189262
2004-05-28 12:00:00,2004,5,28,12,34.3416,108.9398,C6H6,13.696923892794564
2004-05-28 13:00:00,2004,5,28,13,34.3416,108.9398,C6H6,11.549627132431262
2004-05-28 14:00:00,2004,5,28,14,34.3416,108.9398,C6H6,13.660551420537203
2004-05-28 15:00:00,2004,5,28,15,34.3416,108.9398,C6H6,12.262296531067513
2004-05-28 16:00:00,2004,5,28,16,34.3416,108.9398,C6H6,12.396720616505243
2004-05-28 17:00:00,2004,5,28,17,34.3416,108.9398,C6H6,12.296792010381967
2004-05-28 18:00:00,2004,5,28,18,34.3416,108.9398,C6H6,14.54725051720212
2004-05-28 19:00:00,2004,5,28,19,34.3416,108.9398,C6H6,11.012866950035
2004-05-28 20:00:00,2004,5,28,20,34.3416,108.9398,C6H6,10.054663837505965
2004-05-28 21:00:00,2004,5,28,21,34.3416,108.9398,C6H6,6.712030124657729
2004-05-28 22:00:00,2004,5,28,22,34.3416,108.9398,C6H6,6.976224417939369
2004-05-28 23:00:00,2004,5,28,23,34.3416,108.9398,C6H6,11.85913101180634
2004-05-29 00:00:00,2004,5,29,0,34.3416,108.9398,C6H6,9.082266048956726
2004-05-29 01:00:00,2004,5,29,1,34.3416,108.9398,C6H6,6.888717581949427
2004-05-29 02:00:00,2004,5,29,2,34.3416,108.9398,C6H6,5.242071579405715
2004-05-29 03:00:00,2004,5,29,3,34.3416,108.9398,C6H6,3.4932531184932905
2004-05-29 04:00:00,2004,5,29,4,34.3416,108.9398,C6H6,4.315796839747829
2004-05-29 05:00:00,2004,5,29,5,34.3416,108.9398,C6H6,1.557005995985624
2004-05-29 06:00:00,2004,5,29,6,34.3416,108.9398,C6H6,2.099354709312656
2004-05-29 07:00:00,2004,5,29,7,34.3416,108.9398,C6H6,3.919028293228784
2004-05-29 08:00:00,2004,5,29,8,34.3416,108.9398,C6H6,4.183770113479412
2004-05-29 09:00:00,2004,5,29,9,34.3416,108.9398,C6H6,4.016729390041303
2004-05-29 10:00:00,2004,5,29,10,34.3416,108.9398,C6H6,4.314190133194635
2004-05-29 11:00:00,2004,5,29,11,34.3416,108.9398,C6H6,4.429171552088843
2004-05-29 12:00:00,2004,5,29,12,34.3416,108.9398,C6H6,6.03919901049843
2004-05-29 13:00:00,2004,5,29,13,34.3416,108.9398,C6H6,4.715244941037187
2004-05-29 14:00:00,2004,5,29,14,34.3416,108.9398,C6H6,3.694244857122244
2004-05-29 15:00:00,2004,5,29,15,34.3416,108.9398,C6H6,4.302184798292959
2004-05-29 16:00:00,2004,5,29,16,34.3416,108.9398,C6H6,4.868854473744353
2004-05-29 17:00:00,2004,5,29,17,34.3416,108.9398,C6H6,5.736368589411942
2004-05-29 18:00:00,2004,5,29,18,34.3416,108.9398,C6H6,6.0342292466436245
2004-05-29 19:00:00,2004,5,29,19,34.3416,108.9398,C6H6,7.130075981882015
2004-05-29 20:00:00,2004,5,29,20,34.3416,108.9398,C6H6,8.017478934395994
2004-05-29 21:00:00,2004,5,29,21,34.3416,108.9398,C6H6,6.631913393292341
2004-05-29 22:00:00,2004,5,29,22,34.3416,108.9398,C6H6,8.174489161287894
2004-05-29 23:00:00,2004,5,29,23,34.3416,108.9398,C6H6,13.846445964555429
2004-05-30 00:00:00,2004,5,30,0,34.3416,108.9398,C6H6,13.754622774083842
2004-05-30 01:00:00,2004,5,30,1,34.3416,108.9398,C6H6,9.038540208165658
2004-05-30 02:00:00,2004,5,30,2,34.3416,108.9398,C6H6,6.343469424438861
2004-05-30 03:00:00,2004,5,30,3,34.3416,108.9398,C6H6,6.29282196272322
2004-05-30 04:00:00,2004,5,30,4,34.3416,108.9398,C6H6,4.9715367484928645
2004-05-30 05:00:00,2004,5,30,5,34.3416,108.9398,C6H6,3.098397356190948
2004-05-30 06:00:00,2004,5,30,6,34.3416,108.9398,C6H6,3.0122874405775604
2004-05-30 07:00:00,2004,5,30,7,34.3416,108.9398,C6H6,3.613861055314625
2004-05-30 08:00:00,2004,5,30,8,34.3416,108.9398,C6H6,2.5917404870045724
2004-05-30 09:00:00,2004,5,30,9,34.3416,108.9398,C6H6,3.060775604812741
2004-05-30 10:00:00,2004,5,30,10,34.3416,108.9398,C6H6,3.653430465096536
2004-05-30 11:00:00,2004,5,30,11,34.3416,108.9398,C6H6,3.9679483591549287
2004-05-30 12:00:00,2004,5,30,12,34.3416,108.9398,C6H6,4.376635567088789
2004-05-30 13:00:00,2004,5,30,13,34.3416,108.9398,C6H6,2.542043623475992
2004-05-30 14:00:00,2004,5,30,14,34.3416,108.9398,C6H6,2.8331684699654653
2004-05-30 15:00:00,2004,5,30,15,34.3416,108.9398,C6H6,4.142649349993045
2004-05-30 16:00:00,2004,5,30,16,34.3416,108.9398,C6H6,5.901447934799179
2004-05-30 17:00:00,2004,5,30,17,34.3416,108.9398,C6H6,4.945332329254642
2004-05-30 18:00:00,2004,5,30,18,34.3416,108.9398,C6H6,7.36282217897516
2004-05-30 19:00:00,2004,5,30,19,34.3416,108.9398,C6H6,8.67159121101956
2004-05-30 20:00:00,2004,5,30,20,34.3416,108.9398,C6H6,9.820058833672627
2004-05-30 21:00:00,2004,5,30,21,34.3416,108.9398,C6H6,9.499363501631953
2004-05-30 22:00:00,2004,5,30,22,34.3416,108.9398,C6H6,8.728171077627556
